current_plan,total_movies,avg_change,avg_shipping_delay,lowest_10pct_movies_in_plan,no_reported_scratched,no_reported_missing,moved_last_10_months,avg_movie_rating,age_60_plus,hddvd_request,referral,churn,validation
4,19,0,0,0,3,0,0,3.95,0,1,1,1,0
3,32,-3,0,0,1,0,0,3.9699999999999998,0,0,0,1,0
1,28,-3,0,0,1,0,0,4.0600000000000005,0,0,0,1,0
2,35,-3,0,0,0,1,0,4.15,0,0,0,1,0
3,36,-3,0,0,1,1,0,4.05,0,0,0,1,0
3,28,-4,1,0,2,0,0,3.92,0,0,0,1,0
2,30,-3,1,1,1,0,0,3.8600000000000003,0,0,0,1,0
4,39,-5,0,0,0,0,1,3.95,0,1,0,1,0
4,33,-2,0,0,0,0,0,4.12,1,0,0,1,0
2,35,-3,1,0,4,0,0,3.98,0,0,0,1,0
1,27,-6,0,1,0,1,0,3.95,0,0,0,1,0
4,33,2,0,0,1,0,0,4.05,0,0,0,1,0
6,32,0,1,0,1,0,0,4.15,0,0,1,1,0
6,32,-3,0,0,0,0,0,4.12,0,0,0,1,0
7,36,-5,0,0,3,0,1,4.1,0,0,0,1,0
4,28,2,1,0,0,0,0,4.12,0,0,0,1,0
4,32,-6,1,0,2,0,0,4.2,0,0,0,1,0
2,28,-1,0,0,2,0,0,3.84,0,0,0,1,0
3,22,0,0,1,2,0,1,4.0,0,0,1,1,0
4,26,-4,2,0,0,0,0,4.21,0,0,0,1,0
3,32,-3,0,0,0,1,0,3.8200000000000003,0,0,0,1,0
4,36,-1,0,0,1,0,0,3.9699999999999998,0,0,0,1,0
3,39,-6,0,0,2,0,1,3.98,0,0,1,1,0
5,28,-1,0,0,0,1,0,4.09,0,0,1,1,0
4,39,-4,1,1,1,0,0,4.04,0,0,0,1,0
1,33,-2,2,0,3,0,0,4.08,0,0,0,1,0
4,33,-3,0,0,0,0,0,3.9299999999999997,0,0,0,1,0
1,32,-5,0,0,2,2,0,4.140000000000001,1,0,0,1,0
1,33,-5,1,1,2,0,1,3.95,0,0,0,1,0
1,35,-1,3,0,1,1,0,3.92,0,0,0,1,0
3,36,-5,1,0,3,0,0,4.01,0,0,0,1,0
2,39,-1,0,0,1,1,0,4.02,0,0,0,1,0
4,35,-2,1,0,1,1,0,3.98,1,0,0,1,0
1,23,-2,2,0,0,1,0,4.08,0,0,0,1,0
3,39,0,1,0,1,0,1,3.83,0,0,1,1,0
3,40,2,0,1,1,0,0,4.37,0,0,1,1,0
3,33,-3,1,0,0,1,0,4.0600000000000005,0,0,0,1,0
3,27,-3,1,0,0,0,1,4.2,0,0,0,1,0
3,31,-1,1,0,0,0,0,4.27,0,0,0,1,0
2,37,-5,0,0,0,0,0,4.23,1,0,1,1,0
1,34,0,1,0,0,1,0,4.17,0,0,0,1,0
6,38,-1,1,0,2,0,0,4.34,0,0,1,1,0
2,28,-5,0,0,2,1,0,3.79,0,0,1,1,0
4,40,-3,0,1,0,0,0,4.07,0,0,0,1,0
3,35,-4,1,0,0,0,0,3.98,1,1,0,1,0
2,23,-5,1,0,1,0,1,4.07,0,0,0,1,0
2,31,-3,0,0,2,0,0,4.26,0,0,1,1,0
2,31,5,1,0,0,0,0,4.07,0,0,1,1,0
3,34,-4,0,1,0,0,1,4.07,0,0,0,1,0
2,37,-5,0,0,0,0,0,3.98,0,0,0,1,0
7,29,-5,1,0,1,1,0,4.16,1,0,0,1,0
2,25,-3,0,0,1,0,0,3.99,0,1,0,1,0
2,33,-2,2,0,1,0,0,3.9299999999999997,0,0,0,1,0
2,30,-5,1,0,1,1,0,3.9299999999999997,0,0,0,1,0
2,34,-2,2,0,0,0,0,4.05,0,0,0,1,0
3,28,3,0,1,3,1,1,4.09,0,0,1,1,0
2,34,-3,0,0,1,0,0,4.1,0,0,0,1,0
4,36,-4,1,1,1,0,0,4.08,0,0,0,1,0
1,31,2,0,0,0,0,0,4.05,0,0,1,1,0
2,27,-5,1,0,1,0,0,4.1,0,0,0,1,0
2,27,-1,0,0,3,1,0,4.12,0,0,0,1,0
1,30,-4,0,1,1,1,0,4.16,0,0,0,1,0
2,37,-2,0,0,1,0,1,3.99,0,0,0,1,0
5,36,-6,0,0,1,0,0,3.99,0,0,0,1,0
5,34,0,0,0,1,1,0,3.8600000000000003,0,1,0,1,0
2,35,-1,0,1,0,1,1,4.1899999999999995,0,0,0,1,0
2,36,-1,0,0,1,2,0,4.17,0,0,0,1,0
4,28,-1,0,1,1,0,1,4.0,0,0,0,1,0
1,27,-2,2,0,0,0,0,3.9699999999999998,0,0,0,1,0
7,32,1,1,0,0,0,0,4.27,0,1,0,1,0
3,30,-4,0,0,2,0,0,4.220000000000001,0,0,0,1,0
3,34,1,1,0,0,1,0,4.21,0,0,0,1,0
5,41,-2,0,1,0,0,1,4.0,0,0,1,1,0
3,29,1,0,0,0,1,0,4.15,0,0,0,1,0
5,37,-3,1,0,1,0,0,3.85,0,1,1,1,0
4,36,-6,1,0,0,1,0,4.26,0,0,0,1,0
2,27,0,0,1,1,0,0,4.1899999999999995,0,0,0,1,0
5,24,-4,1,1,1,1,0,3.92,0,0,0,1,0
3,45,2,1,0,0,0,0,3.84,0,0,0,1,0
4,27,-3,2,0,1,0,0,4.23,0,1,0,1,0
5,31,2,0,0,0,1,0,4.16,0,0,0,1,0
2,49,2,0,0,2,0,0,4.12,0,1,0,1,0
3,24,-5,0,0,0,0,0,4.12,0,0,1,1,0
2,41,-3,1,0,0,1,0,4.05,0,0,0,1,0
3,39,1,0,0,1,0,0,4.02,0,0,0,1,0
3,39,-3,0,0,1,1,0,3.99,1,0,0,1,0
4,31,-4,0,0,0,1,0,3.9699999999999998,0,0,0,1,0
3,28,-3,0,0,0,1,0,3.9299999999999997,0,0,0,1,0
2,39,-5,1,0,0,1,0,3.98,0,0,0,1,0
4,36,-2,0,1,2,0,0,4.24,0,1,0,1,0
6,29,-3,0,0,4,1,0,4.35,0,0,0,1,0
3,30,0,2,0,1,1,1,4.26,0,0,0,1,0
2,39,-4,1,1,4,0,0,4.25,0,0,0,1,0
5,34,-1,2,0,0,0,0,3.99,0,0,1,1,0
2,28,-3,0,0,0,0,0,3.88,0,0,1,1,0
1,33,-2,0,0,1,0,0,4.04,0,0,0,1,0
6,39,-1,0,0,2,1,0,4.02,0,0,0,1,0
1,35,-4,0,0,2,0,0,3.99,1,0,0,1,0
5,38,0,0,0,0,0,0,3.88,0,0,1,1,0
3,39,-2,2,0,2,0,0,4.109999999999999,0,0,1,1,0
4,39,-3,1,0,0,0,1,4.01,0,0,1,1,0
2,37,-2,0,0,1,0,0,3.8600000000000003,0,0,0,1,0
6,33,0,1,0,0,0,0,4.220000000000001,0,0,0,1,0
1,31,-4,0,1,1,0,0,4.09,1,0,0,1,0
1,33,-2,0,1,0,1,0,4.3,0,0,1,1,0
2,35,-4,0,0,0,1,0,4.0,0,0,0,1,0
3,38,3,2,1,1,0,0,4.140000000000001,1,1,0,1,0
4,39,-4,1,0,0,0,0,4.0600000000000005,0,0,1,1,0
6,39,-3,0,0,1,0,0,4.15,0,0,0,1,0
2,23,-2,0,0,0,1,0,4.0,0,1,0,1,0
4,38,0,1,0,0,0,0,4.08,0,0,0,1,0
6,42,0,0,0,0,1,0,4.13,0,0,0,1,0
4,38,-2,0,0,2,0,0,3.99,1,0,1,1,0
2,37,-1,0,1,0,0,0,4.0600000000000005,0,1,0,1,0
3,34,-2,2,0,2,0,0,3.94,0,1,0,1,0
4,33,-1,0,0,0,0,0,4.08,0,1,0,1,0
2,34,-2,1,0,1,0,0,3.96,0,1,1,1,0
5,37,-3,0,0,2,0,0,4.140000000000001,0,0,0,1,0
3,31,-1,0,0,1,0,0,4.08,1,0,0,1,0
2,19,-2,1,0,0,0,0,3.95,1,0,0,1,0
1,36,-1,1,1,2,0,0,4.05,0,1,0,1,0
6,40,-3,0,1,1,0,1,4.3,1,0,0,1,0
1,37,-5,0,1,2,0,0,3.91,1,1,0,1,0
4,30,3,0,0,1,0,0,3.8,1,1,0,1,0
2,33,-4,1,0,1,0,0,3.85,0,1,1,1,0
7,30,-2,1,0,1,0,0,3.9299999999999997,0,0,0,1,0
8,37,-6,0,0,1,0,0,3.98,0,0,0,1,0
4,32,-2,0,0,0,0,0,4.0,0,0,0,1,0
3,45,1,0,0,0,1,0,4.0600000000000005,0,0,0,1,0
4,31,-4,0,0,4,0,0,3.91,0,0,0,1,0
6,35,-1,0,0,1,1,0,3.9299999999999997,0,0,0,1,0
3,27,0,2,0,2,0,0,4.08,1,0,1,1,0
5,20,-1,1,0,1,0,0,3.9,0,1,0,1,0
3,38,-4,0,1,1,1,0,4.09,0,0,0,1,0
3,33,-3,0,0,1,0,0,3.7800000000000002,0,0,1,1,0
1,35,-4,0,0,2,0,0,4.15,0,0,0,1,0
6,35,0,1,0,2,1,0,3.9299999999999997,0,0,0,1,0
3,42,-2,0,0,0,1,0,3.99,0,0,0,1,0
5,43,-2,1,0,2,2,0,4.01,0,1,0,1,0
4,27,-3,1,0,0,0,0,4.0600000000000005,0,0,1,1,0
3,38,-4,0,0,0,0,0,4.07,0,0,1,1,0
3,28,-2,3,0,2,0,0,4.15,0,0,0,1,0
4,40,-3,0,0,1,2,0,3.85,0,0,0,1,0
4,39,-3,0,0,1,0,0,4.17,0,0,0,1,0
3,34,-4,0,0,2,0,0,4.13,0,1,0,1,0
4,31,-3,0,0,0,2,0,4.16,0,0,0,1,0
3,29,-3,0,0,0,1,1,4.1,0,0,0,1,0
5,31,0,0,0,0,0,0,4.29,1,1,1,1,0
2,34,-2,0,0,0,1,0,3.96,0,0,0,1,0
3,21,-4,0,0,0,0,0,3.91,0,0,0,1,0
2,34,-1,1,0,2,0,0,4.24,0,0,0,1,0
6,29,-1,1,0,1,0,0,4.029999999999999,0,0,1,1,0
2,28,-1,0,0,1,1,0,4.04,0,0,0,1,0
7,40,-3,1,0,0,0,0,3.66,0,1,0,1,0
1,32,-1,0,0,0,0,0,3.88,0,0,0,1,0
1,43,-2,0,0,0,1,0,4.27,0,0,1,1,0
1,21,-3,1,0,2,0,0,4.02,1,1,0,1,0
5,25,-2,1,0,0,0,0,3.99,0,0,0,1,0
3,30,0,0,1,0,0,0,3.8899999999999997,0,0,0,1,0
3,29,-3,2,0,0,0,1,4.0600000000000005,1,0,0,1,0
1,40,-3,0,0,0,0,1,3.94,0,1,0,1,0
2,32,-3,0,0,1,0,0,3.9299999999999997,0,0,0,1,0
4,29,-2,1,0,1,0,0,4.32,0,0,0,1,0
3,37,-2,0,0,1,1,0,4.109999999999999,0,0,0,1,0
5,46,-4,2,0,1,0,0,3.9299999999999997,1,0,0,1,0
4,25,-2,2,0,1,0,0,4.140000000000001,0,0,0,1,0
1,27,-1,0,1,1,0,0,4.02,0,0,1,1,0
3,33,-5,0,0,0,0,0,3.9699999999999998,0,0,0,1,0
3,34,-5,0,0,1,0,0,4.0600000000000005,0,0,0,1,0
2,37,1,2,0,1,0,0,4.24,0,0,0,1,0
5,17,-3,0,0,0,0,0,4.109999999999999,0,0,0,1,0
4,44,-2,1,1,1,0,0,4.05,0,0,1,1,0
7,38,0,0,0,0,0,0,3.92,1,0,1,1,0
4,41,-2,1,1,1,0,1,3.88,0,1,0,1,0
4,35,5,1,0,2,0,0,4.07,0,0,0,1,0
2,35,-4,0,0,1,0,0,4.1899999999999995,1,0,0,1,0
2,28,-1,1,0,0,1,0,4.26,0,1,0,1,0
5,37,1,0,0,1,1,0,4.25,0,0,1,1,0
2,38,-5,1,1,0,0,0,3.99,0,0,0,1,0
3,30,3,2,0,0,1,0,3.85,0,0,0,1,0
1,35,-3,1,0,2,0,0,4.029999999999999,0,0,1,1,0
3,30,-1,2,0,0,0,0,4.23,0,0,0,1,0
6,28,-1,0,0,0,1,0,3.8600000000000003,0,0,0,1,0
3,28,0,1,0,0,1,1,3.92,0,0,0,1,0
5,37,-1,2,1,0,0,0,3.99,0,0,0,1,0
5,36,-5,2,0,0,0,0,4.2,1,0,0,1,0
2,38,-2,0,0,1,1,1,4.0,0,0,1,1,0
2,33,-2,0,1,1,1,0,4.0600000000000005,0,0,0,1,0
4,47,-3,0,0,0,1,0,4.029999999999999,1,0,0,1,0
7,39,-4,0,0,1,1,0,4.34,0,1,0,1,0
2,25,1,0,0,2,1,0,4.02,0,0,0,1,0
4,31,-2,0,0,0,2,0,4.05,0,0,0,1,0
3,31,-6,1,0,2,0,0,4.25,0,0,0,1,0
3,32,-2,0,0,1,1,0,3.88,0,0,0,1,0
2,31,-4,1,0,1,0,0,4.29,0,0,0,1,0
4,32,0,0,1,1,0,0,4.08,1,0,0,1,0
1,38,2,1,0,0,0,0,4.04,0,0,0,1,0
2,34,-4,0,0,2,0,0,3.87,0,0,0,1,0
4,27,-3,1,0,2,0,0,3.9699999999999998,0,0,1,1,0
3,34,-5,0,1,0,0,1,4.01,0,0,0,1,0
3,42,-5,0,0,1,0,0,4.09,1,1,1,1,0
6,34,-3,0,0,1,0,0,3.8600000000000003,0,1,0,1,0
6,50,-1,0,0,0,0,0,4.140000000000001,0,0,0,1,0
3,32,-3,0,0,1,0,1,3.83,0,0,0,1,0
3,43,-3,3,0,1,0,0,3.99,0,0,0,1,0
2,28,-2,0,0,1,0,0,4.16,0,1,0,1,0
3,33,-2,0,0,0,2,0,4.140000000000001,0,0,0,1,0
5,33,-1,0,0,1,0,0,4.12,0,0,0,1,0
3,35,0,1,1,0,0,0,3.94,0,0,0,1,0
1,33,-2,0,0,2,0,0,4.09,0,0,0,1,0
2,40,-3,1,0,3,0,0,4.15,0,0,1,1,0
2,26,-1,0,0,1,0,0,3.75,0,0,0,1,0
4,39,-1,1,0,0,0,0,4.05,0,0,0,1,0
3,41,-5,1,0,1,0,0,4.24,0,0,0,1,0
4,26,0,0,0,0,1,0,4.09,0,0,0,1,0
4,33,-2,0,1,0,0,1,4.13,1,0,0,1,0
3,33,-3,1,0,2,1,0,3.9,0,1,0,1,0
2,51,-2,1,0,0,0,0,4.21,0,0,0,1,0
4,29,2,2,0,0,0,1,3.9699999999999998,0,0,0,1,0
3,30,-1,1,0,1,2,0,4.140000000000001,0,0,0,1,0
2,48,-1,0,0,2,2,0,3.8,0,0,0,1,0
1,37,-5,1,0,1,0,0,4.3100000000000005,0,0,0,1,0
6,40,0,1,1,3,0,0,4.0600000000000005,0,0,0,1,0
3,39,-3,0,0,0,0,0,3.87,0,0,0,1,0
2,35,0,0,0,0,0,0,4.0,0,0,0,1,0
4,24,0,1,0,0,0,0,4.0600000000000005,0,0,1,1,0
2,37,1,3,0,2,0,0,4.33,0,0,0,1,0
4,27,-1,0,0,2,1,0,4.0,0,0,0,1,0
2,38,-4,0,0,0,0,0,3.92,1,0,0,1,0
4,38,-1,1,0,2,0,1,3.91,0,1,0,1,0
6,43,-4,1,0,0,0,1,3.92,0,0,0,1,0
5,37,-4,2,0,0,0,1,4.109999999999999,1,0,0,1,0
3,22,-2,0,0,1,0,0,4.279999999999999,0,0,0,1,0
4,34,-1,1,0,1,0,0,3.92,0,0,0,1,0
2,35,-3,0,0,3,0,0,4.04,0,0,0,1,0
2,38,-4,1,0,1,0,1,3.77,1,0,0,1,0
3,34,-2,1,0,2,0,0,4.1,0,1,0,1,0
5,41,-3,1,0,0,1,0,4.07,0,0,0,1,0
3,36,-5,0,0,2,1,0,4.02,0,0,1,1,0
3,27,1,1,0,1,1,0,3.77,0,0,0,1,0
2,38,0,0,0,0,0,0,4.01,0,0,0,1,0
5,35,2,0,0,3,0,0,4.05,0,0,0,1,0
2,29,0,0,0,1,0,0,4.0,0,0,0,1,0
5,31,-2,0,0,0,0,0,4.02,0,0,0,1,0
2,28,-1,0,0,2,0,1,4.109999999999999,0,0,0,1,0
4,37,-6,0,0,1,0,0,4.02,0,0,1,1,0
2,54,3,0,0,2,1,0,3.8899999999999997,0,0,0,1,0
6,37,0,0,1,1,0,0,3.9,1,0,0,1,0
2,40,-2,0,0,1,0,0,3.8899999999999997,0,0,0,1,0
5,36,-1,1,0,1,0,0,4.01,0,0,0,1,0
4,33,-1,0,0,0,0,0,3.9699999999999998,0,0,0,1,0
2,33,-1,1,0,0,0,1,4.15,0,0,0,1,0
2,45,-1,0,0,0,1,0,4.05,0,0,0,1,0
8,38,-3,0,0,0,0,0,4.05,0,0,1,1,0
2,36,-3,5,0,1,0,0,4.140000000000001,0,1,1,1,0
2,31,-5,1,1,1,1,0,3.96,0,0,1,1,0
1,46,-3,0,1,0,0,0,4.09,0,1,0,1,0
4,36,-4,0,0,0,1,1,4.02,0,0,0,1,0
4,39,-2,2,0,1,3,0,3.96,0,0,0,1,0
3,21,-4,0,0,0,1,0,3.96,0,0,0,1,0
3,36,2,1,0,0,2,0,3.94,0,0,0,1,0
3,27,0,1,0,2,0,0,4.2,0,1,0,1,0
5,39,-2,0,1,0,0,0,3.96,0,0,0,1,0
3,28,-1,0,0,0,0,0,4.0600000000000005,0,0,0,1,0
2,38,-4,1,0,2,1,0,4.0600000000000005,0,0,0,1,0
1,33,-7,0,0,1,0,0,3.92,0,0,1,1,0
4,25,0,1,1,1,0,1,4.09,0,0,0,1,0
2,44,-1,0,0,0,0,0,4.0600000000000005,0,0,0,1,0
3,42,-3,1,0,0,0,1,3.91,0,0,0,1,0
6,39,-4,1,0,1,0,0,3.99,0,0,0,1,0
2,37,-4,0,0,1,1,0,3.99,0,0,0,1,0
4,36,-4,0,0,1,0,0,4.220000000000001,1,0,1,1,0
6,35,1,1,0,1,0,0,4.18,0,0,0,1,0
2,34,1,0,0,1,0,0,3.8,0,0,0,1,0
5,24,-2,1,0,2,1,1,4.1,0,0,1,1,0
2,33,1,2,1,1,0,0,3.76,0,0,0,1,0
1,31,-4,1,0,0,1,1,3.88,0,0,0,1,0
2,30,-3,1,0,1,1,0,4.09,1,0,0,1,0
2,31,-3,0,0,0,0,1,3.99,1,0,0,1,0
6,31,-6,0,0,0,0,0,3.95,0,0,0,1,0
2,32,-4,3,0,0,0,0,3.98,0,0,0,1,0
4,33,-2,1,0,0,0,0,3.96,0,0,1,1,0
3,29,-3,1,1,0,1,0,4.01,1,0,0,1,0
1,41,2,0,0,2,0,0,4.26,1,1,1,1,0
2,20,-4,0,1,1,1,0,4.02,0,0,0,1,0
5,37,-4,2,0,0,0,0,4.12,0,0,0,1,0
2,38,-3,0,0,1,0,0,3.84,0,0,0,1,0
3,34,-2,2,0,1,0,1,4.33,0,1,0,1,0
3,36,-3,0,1,0,0,0,4.02,0,0,0,1,0
6,31,-6,0,0,2,0,0,4.01,0,0,1,1,0
6,31,-2,0,1,0,1,0,4.1,0,0,0,1,0
1,42,-2,1,1,0,0,1,4.0600000000000005,0,0,0,1,0
1,38,-3,1,1,1,0,0,4.5,0,0,0,1,0
7,33,-2,2,1,3,0,0,4.2,0,0,0,1,0
4,36,2,0,0,0,0,0,3.9699999999999998,0,0,0,1,0
6,24,0,0,1,2,1,0,3.9,0,0,0,1,0
3,36,-4,1,0,0,1,0,4.02,0,0,1,1,0
2,32,0,0,1,0,1,0,3.99,0,0,0,1,0
4,36,-4,1,0,2,0,0,4.0,0,0,0,1,0
4,27,1,0,0,0,0,0,4.01,0,0,1,1,0
5,44,1,1,0,2,1,0,4.08,0,0,1,1,0
1,32,2,0,1,0,1,0,3.8200000000000003,1,0,0,1,0
3,37,1,0,1,1,1,0,4.12,0,0,0,1,0
5,29,-5,0,0,1,0,0,4.09,0,0,1,1,0
3,37,0,0,0,0,0,0,3.8200000000000003,0,1,0,1,0
1,30,-3,0,0,1,1,0,4.3,0,0,0,1,0
2,30,-4,0,0,0,0,0,4.2,1,0,0,1,0
2,29,-1,1,1,1,1,0,4.3,0,0,1,1,0
5,33,-5,1,1,1,0,0,4.1,0,0,0,1,0
2,37,-1,0,0,2,0,0,4.17,0,0,0,1,0
4,30,-2,2,0,1,0,0,4.04,0,0,1,1,0
1,32,1,1,0,0,0,1,3.9699999999999998,0,1,0,1,0
4,36,-4,0,0,1,0,1,3.85,1,1,0,1,0
1,33,-2,3,0,1,0,0,3.9299999999999997,0,0,0,1,0
3,29,-5,0,1,1,0,0,3.94,0,0,0,1,0
6,35,-3,0,0,0,0,0,4.16,0,0,0,1,0
4,34,-3,1,0,0,1,0,3.9299999999999997,0,1,1,1,0
3,28,-2,0,0,2,0,0,4.109999999999999,0,0,0,1,0
1,37,-3,1,0,2,0,0,4.02,0,0,0,1,0
3,37,-2,0,0,1,1,0,4.04,0,0,0,1,0
3,33,-2,0,0,1,0,0,4.25,0,0,0,1,0
8,27,0,0,0,2,0,0,4.0,0,0,0,1,0
8,32,-5,0,1,0,2,0,3.94,0,0,0,1,0
1,34,-5,0,1,1,0,0,4.12,0,0,0,1,0
1,33,-1,0,0,2,1,0,4.029999999999999,0,0,0,1,0
1,43,0,0,0,3,0,1,4.0600000000000005,1,1,0,1,0
4,36,-1,0,0,0,0,0,4.07,0,0,0,1,0
3,26,-4,1,0,2,0,1,3.9699999999999998,1,0,1,1,0
4,29,-4,0,0,0,1,1,4.05,1,0,0,1,0
3,35,-1,0,0,1,0,1,3.88,1,0,0,1,0
4,28,3,1,0,0,0,0,4.13,0,0,0,1,0
2,33,0,1,1,0,0,0,4.140000000000001,1,0,0,1,0
3,30,-3,0,0,0,1,0,3.87,1,0,0,1,0
4,31,-3,1,0,1,1,1,4.12,0,1,0,1,0
3,36,-6,0,0,1,0,0,3.99,0,0,0,1,0
2,34,-3,1,0,0,1,0,4.0600000000000005,0,0,0,1,0
6,27,-3,1,0,1,0,1,3.9,0,0,0,1,0
1,31,1,0,0,2,2,1,4.07,0,0,0,1,0
3,31,-5,0,0,1,0,0,4.13,1,0,1,1,0
5,41,-1,0,0,1,0,0,3.9699999999999998,0,0,0,1,0
4,35,-3,1,0,0,0,0,4.1,0,0,0,1,0
2,36,0,0,0,1,0,0,4.07,0,0,1,1,0
4,23,-1,4,0,1,0,0,4.01,0,0,0,1,0
4,41,-3,0,0,0,0,1,4.1,0,0,0,1,0
2,47,-1,0,1,1,0,0,4.09,0,0,0,1,0
4,42,-2,1,0,1,0,0,4.26,0,0,1,1,0
3,22,-2,2,1,0,0,1,3.9699999999999998,0,0,0,1,0
2,28,4,0,0,1,0,1,4.15,1,0,1,1,0
2,33,-4,0,0,2,1,0,4.12,0,0,0,1,0
3,33,-2,1,1,1,0,0,4.1899999999999995,0,0,0,1,0
4,28,-2,1,0,0,0,0,4.029999999999999,0,0,0,1,0
4,22,-4,1,0,0,0,0,4.16,0,0,0,1,0
5,43,1,0,0,0,0,1,4.1899999999999995,0,0,0,1,0
2,24,-2,0,0,2,2,0,3.85,0,0,0,1,0
4,34,-1,1,0,0,0,0,3.91,0,0,0,1,0
2,26,-2,0,1,1,1,0,3.74,0,0,0,1,0
1,33,-5,1,0,1,0,0,4.29,0,0,0,1,0
3,25,-4,0,1,2,0,0,4.17,0,0,0,1,0
7,33,-1,2,0,2,0,0,4.3100000000000005,0,0,1,1,0
3,39,0,3,1,1,0,0,3.91,1,0,0,1,0
3,40,-3,1,1,1,0,0,3.69,1,0,1,1,0
5,38,-1,0,0,0,0,0,4.12,1,0,0,1,0
2,39,0,0,0,0,1,0,3.99,1,0,0,1,0
2,26,-5,0,0,1,0,0,3.8600000000000003,0,0,0,1,0
2,37,-4,0,0,1,0,0,4.08,1,0,0,1,0
1,35,-3,1,0,0,1,1,4.0,0,0,0,1,0
5,32,-5,1,1,2,0,0,3.85,0,1,0,1,0
1,35,-5,1,0,3,0,0,3.95,0,0,0,1,0
6,42,-2,1,1,1,0,0,3.8600000000000003,0,0,0,1,0
4,31,-1,2,0,1,0,0,3.94,0,0,0,1,0
4,36,-3,0,0,0,0,1,3.91,0,0,0,1,0
1,37,-5,1,0,0,0,0,4.04,0,0,0,1,0
7,44,-2,0,0,1,1,0,4.08,0,0,1,1,0
7,26,0,1,0,1,0,1,4.08,0,0,0,1,0
7,24,0,0,1,2,0,0,3.92,0,0,0,1,0
1,36,-5,0,0,1,0,0,4.17,1,0,0,1,0
3,31,-7,1,0,0,0,0,4.07,0,1,0,1,0
5,34,-1,1,1,3,0,0,3.84,0,0,0,1,0
6,34,-3,0,1,2,0,0,4.09,0,0,0,1,0
6,32,-3,1,0,1,1,0,4.07,0,1,0,1,0
3,43,-3,0,0,0,2,0,4.1,0,0,0,1,0
2,33,-1,0,0,1,0,0,4.07,1,0,0,1,0
5,32,1,0,0,0,0,0,4.09,1,0,0,1,0
3,46,-2,1,0,1,0,0,3.83,0,0,0,1,0
3,31,2,2,0,0,2,0,4.13,0,0,0,1,0
1,43,1,0,1,1,0,0,3.96,0,0,0,1,0
4,28,-4,1,0,1,0,0,3.94,0,0,0,1,0
5,33,-3,2,0,1,0,0,3.92,1,0,1,1,0
3,25,-1,0,0,0,0,0,3.91,0,0,0,1,0
3,31,-5,1,0,1,0,0,3.9,0,0,1,1,0
2,17,-4,1,0,0,0,0,4.18,0,0,0,1,0
8,34,-3,1,1,2,0,0,3.84,0,0,0,1,0
4,26,-2,0,0,0,0,1,3.92,0,0,0,1,0
3,26,-1,0,0,2,0,0,4.17,1,0,0,1,0
1,39,-3,1,0,0,0,0,4.23,0,0,0,1,0
5,36,0,0,1,2,0,0,3.9,0,0,0,1,0
3,34,0,0,0,1,0,0,4.01,0,0,1,1,0
3,44,-3,0,0,0,0,0,3.8600000000000003,0,0,0,1,0
3,42,-4,0,0,0,0,0,3.8200000000000003,0,0,0,1,0
1,42,0,1,0,1,2,1,3.94,0,0,1,1,0
3,38,3,0,0,1,0,0,3.95,0,0,1,1,0
3,41,-1,1,0,0,0,0,3.99,0,1,1,1,0
2,35,0,1,0,3,0,0,3.77,0,0,0,1,0
6,44,-4,1,0,0,0,1,3.75,0,0,1,1,0
2,32,-4,0,0,1,0,0,4.02,0,0,0,1,0
3,22,-1,0,0,0,0,0,3.83,1,0,0,1,0
4,44,-4,1,0,2,1,0,3.74,0,0,1,1,0
3,47,-1,0,0,0,1,0,4.05,0,1,0,1,0
3,28,0,0,0,4,2,0,4.08,1,0,0,1,0
1,35,-1,1,0,0,0,0,4.08,0,0,1,1,0
5,27,-1,1,0,1,1,0,3.87,0,0,0,1,0
3,33,-2,0,1,0,1,0,3.8600000000000003,0,0,0,1,0
6,39,-2,0,0,2,1,1,4.04,0,0,0,1,0
6,42,-5,2,0,2,0,0,4.029999999999999,0,0,0,1,0
6,36,1,0,0,1,0,1,4.05,0,0,0,1,0
4,37,-4,0,0,0,0,0,3.95,0,1,0,1,0
2,38,-2,0,0,2,0,0,4.07,0,0,1,1,0
6,35,-5,2,0,1,0,0,4.1,0,0,0,1,0
3,40,-4,1,0,0,0,1,4.17,0,0,0,1,0
3,32,0,0,0,0,0,0,4.09,0,0,0,1,0
6,30,-2,0,1,3,0,0,4.390000000000001,0,0,0,1,0
3,48,2,0,0,0,0,0,3.85,0,0,0,1,0
2,34,-1,1,0,0,0,0,4.09,1,0,1,1,0
4,26,-4,1,0,1,0,0,3.9299999999999997,0,0,0,1,0
4,39,-4,1,0,2,0,0,4.0,0,0,1,1,0
4,32,-2,0,0,1,0,0,3.95,0,0,1,1,0
3,39,1,0,0,0,0,0,4.08,0,0,1,1,0
4,32,0,1,0,0,0,0,4.109999999999999,0,0,1,1,0
4,34,-3,0,0,1,0,0,4.04,0,0,0,1,0
4,29,1,1,0,1,0,0,4.09,0,0,1,1,0
3,25,2,0,0,0,0,0,3.9699999999999998,0,0,0,1,0
3,45,-2,0,0,1,0,0,3.8899999999999997,0,0,0,1,0
4,27,-3,1,0,0,1,0,4.15,0,0,0,1,0
6,40,-1,0,0,0,1,0,3.8899999999999997,0,0,0,1,0
2,35,-1,0,1,1,0,1,3.9699999999999998,0,0,0,1,0
3,33,-4,0,0,1,0,0,4.0600000000000005,0,0,0,1,0
